book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn13,original_publication_year,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,Cluster
4885,3974,3974,3025639,16,9780316017440.0,2007.0,4.0,21225,24226,2610,521,1324,4438,9180,8763,0
4886,773606,773606,214429,43,9780670447170.0,1953.0,4.24,24495,24648,364,195,735,4405,7017,12296,0
4887,6694937,6694937,6890544,21,9780061733640.0,2010.0,4.1,16800,18986,2555,119,486,3209,8656,6516,0
4888,659622,659622,3311863,52,9780671729420.0,1987.0,3.88,23139,24825,587,392,1810,6511,7703,8409,0
4889,10599805,10599805,15507485,21,9780061957900.0,2012.0,4.38,26455,30144,1787,97,367,3225,10865,15590,1
4890,124524,124524,119915,39,9780310240010.0,1976.0,4.23,20191,20697,244,254,528,3428,6484,10003,0
4891,93768,93768,857019,40,9780786932180.0,1986.0,4.11,21559,23615,187,116,817,4754,8513,9415,0
4892,7856305,7856305,9629311,52,9780316036180.0,2010.0,4.04,20407,23904,1183,157,726,5185,9708,8128,0
4893,148821,148821,515240,30,9780142000150.0,2000.0,3.84,17931,18672,677,744,1261,4278,6357,6032,0
4894,582533,582533,1584982,53,9781577312290.0,1978.0,4.13,17811,18451,320,299,797,3397,5721,8237,0
4895,40329,40329,1685766,42,9780060584020.0,2004.0,3.6,27115,28375,1099,740,3055,9354,8807,6419,0
4897,9565045,9565045,14451765,33,9780312360820.0,2011.0,4.29,30926,35354,2862,179,608,4683,13371,16513,1
4898,33609,33609,2372397,45,9781556525320.0,1954.0,4.18,22577,24137,1669,351,858,3856,8150,10922,0
4899,828387,828387,4240781,71,9780141020520.0,2005.0,3.37,18204,21286,2235,841,2715,7877,7336,2517,0
4900,22693182,22693182,42306687,24,9780062225470.0,2015.0,3.83,19429,22259,2480,282,1066,5893,9830,5188,1
4901,125925,125925,121282,31,9780553590170.0,2004.0,4.12,27521,30313,819,136,863,5965,11564,11785,0
4902,74256,74256,123908,81,9782070364240.0,1959.0,4.13,24796,27363,514,343,1052,5006,9303,11659,0
4904,42512,42512,41999,28,9780345475820.0,1991.0,4.29,18688,20272,476,149,438,2669,7150,9866,0
4905,92367,92367,1623693,84,9780451215710.0,2004.0,3.54,18791,22042,1168,452,2136,8118,7794,3542,0
4906,568236,568236,227267,51,9780345349580.0,1978.0,4.11,21776,22774,989,576,915,3658,7926,9699,0
4907,28899,28899,7577,20,9780142407580.0,2006.0,3.97,16579,16831,1229,382,875,3657,5951,5966,0
4908,900,900,387,44,9780060554740.0,2005.0,3.73,16698,19145,1517,702,1643,4766,6953,5081,0
4909,64864,64864,1300454,48,9780330348780.0,1998.0,3.97,24658,26565,524,126,717,7040,10549,8133,0
4910,8476248,9571478,13341130,33,9780749941990.0,2011.0,3.93,14300,27469,1753,526,1313,6557,10176,8897,1
4911,6443349,6443349,40697560,23,9781423119500.0,2009.0,4.57,19555,22766,850,173,279,1678,4957,15679,1
4912,11720382,11720382,16668559,50,9780525952760.0,2012.0,4.17,21486,24035,1628,114,466,3840,10514,9101,1
4913,233044,233044,4083749,47,9780778321610.0,2003.0,4.04,22861,24892,1668,318,946,5215,9304,9109,0
4914,239102,239102,2221191,35,9781560768810.0,1992.0,4.12,18305,20277,160,103,689,4053,7235,8197,0
4915,93788,93788,706023,66,9780446616620.0,2004.0,4.07,18761,20870,1167,139,598,4088,8796,7249,0
4916,8967,8967,11862,59,9780316000960.0,2001.0,4.25,22157,24259,620,126,725,3793,7871,11744,0
4917,7144426,7144426,7408880,44,9780446539810.0,2010.0,4.07,16294,16798,200,261,669,3264,6086,6518,0
4919,289644,289644,1133511,20,9780310247530.0,2005.0,4.26,18120,18865,566,361,623,2671,5336,9874,0
4920,3121162,3121162,3152505,52,9780316059860.0,2008.0,3.54,21977,24212,3047,552,2498,8357,8881,3924,0
4921,11544421,11544421,16484134,12,9781937007580.0,2013.0,4.49,29556,33573,2621,91,276,2687,10657,19862,1
4922,9970042,10814687,14864236,31,9780345524610.0,2012.0,4.16,15946,25233,1755,61,358,3873,12121,8820,1
4923,18453095,18453095,25592905,41,9780316211290.0,2014.0,3.94,16005,24616,1976,298,1293,5850,9270,7905,1
4924,99610,99610,1475716,71,9780446604090.0,1997.0,3.66,17173,18368,552,322,1598,5979,6570,3899,0
4925,2855034,2855034,34491,54,9780061433020.0,2008.0,4.05,22466,26588,2441,365,1225,5215,9721,10062,0
4926,114162,114162,760678,71,9780061259340.0,2004.0,4.05,33026,36650,1923,352,1269,7585,14583,12861,0
4927,456028,456028,444572,39,9781595540350.0,2004.0,4.3,19896,20760,644,136,495,2844,6861,10424,0
4928,10680329,10680329,15590102,32,9780312655460.0,2011.0,4.29,20932,24518,2239,100,372,2770,10323,10953,1
4930,1717890,1717890,1715221,14,9784757518090.0,2006.0,4.2,19222,20167,394,470,1024,3142,4899,10632,0
4931,32769,32769,33559,8,9780345329460.0,1931.0,4.25,19586,19752,467,190,601,2716,6785,9460,0
4932,6340016,6340016,6526004,15,9780060596990.0,2008.0,3.88,17964,19543,1928,483,1357,4297,7339,6067,0
4933,465904,465904,3310352,56,9780893662130.0,1988.0,4.17,25824,28388,443,115,795,5411,9832,12235,0
4934,6596547,6596547,6790315,27,9780399252650.0,2010.0,4.18,21138,23766,3626,249,703,3854,8755,10205,0
4936,107195,107195,230027,21,9781590521360.0,1996.0,3.61,17121,17949,814,1552,2022,4042,4592,5741,0
4937,903,903,1731888,25,9780808553040.0,1967.0,3.81,26657,28206,1140,798,2070,7229,9716,8393,0
4938,277397,277397,1347714,37,9780375703060.0,1987.0,3.75,23327,24511,1379,468,1770,6993,9353,5927,0
4939,22904,22904,568437,70,9780805210550.0,1946.0,4.34,18314,20541,485,201,454,2373,6549,10964,0
4940,1059680,1059680,1046261,10,9781569242640.0,2007.0,3.98,19359,19620,602,1087,1082,3343,5769,8339,0
4941,260025,260025,1568418,38,9780786933880.0,1986.0,4.16,21047,23195,206,108,727,4322,8252,9786,0
4942,48467,48467,1046530,60,9780374530630.0,1952.0,3.88,18053,20326,1675,511,1451,4492,7411,6461,0
4943,220826,220826,213828,28,9789753638030.0,1943.0,4.49,19806,21803,1277,114,348,1785,6029,13527,0
4944,187124,187124,3102782,37,9780345379630.0,1997.0,3.95,21209,22827,546,526,1303,5063,7815,8120,0
4945,223838,223838,2620135,243,9781557488150.0,1896.0,4.15,18254,19339,495,377,879,3394,5477,9212,0
4946,10790516,10790516,15702803,31,9781439136830.0,2012.0,4.43,30304,33113,2239,264,706,3287,9210,19646,1
4947,515905,515905,2141767,12,9781423102990.0,2007.0,4.28,23396,23497,723,310,788,3355,6518,12526,0
4948,2260637,2260637,2300926,60,9780446195970.0,2008.0,4.0,19171,22924,1252,212,737,5067,9753,7155,0
4949,2659997,2659997,3340863,35,9780061628020.0,2008.0,3.89,19468,21574,1882,191,1069,5804,8373,6137,0
4950,11178225,11178225,16102692,45,9780399256930.0,2013.0,4.05,25913,28925,4388,464,985,5290,11982,10204,1
4951,2182780,2182780,2188473,18,9781401216220.0,2005.0,4.09,16933,17748,375,187,703,3704,5931,7223,0
4952,273511,273511,2409881,36,9780060744520.0,2005.0,4.26,24650,25744,766,374,920,3939,6899,13612,0
4953,18176747,18176747,25548865,20,9780062273210.0,2014.0,4.2,19492,22549,1300,413,779,3215,7627,10515,1
4954,11051889,11051889,15972972,11,9781461052140.0,2011.0,3.91,19786,25948,1608,953,1819,5469,8048,9659,1
4955,228990,228990,1105522,46,9780345348660.0,1977.0,3.99,20039,21986,297,512,1140,4331,8044,7959,0
4956,2063563,2063563,2068781,22,9780340936150.0,2007.0,3.42,16553,20083,1564,1055,2526,6732,6505,3265,0
4957,18527947,18527947,26233574,49,9780425259860.0,2014.0,4.0,17155,25364,1787,299,1329,5744,8740,9252,1
4958,10909804,10909804,10270290,33,9781592406520.0,2010.0,3.79,22046,23329,1176,1126,1938,5496,6966,7803,1
4959,3492020,3492020,3533617,46,9780399155480.0,2009.0,4.4,24115,26149,710,96,313,2885,8604,14251,0
4960,23534,23534,2640266,30,9780876853630.0,1977.0,4.16,19471,20725,896,368,723,3220,7241,9173,0
4961,19161852,19161852,26115977,20,9780316229300.0,2015.0,4.31,20185,25264,4039,285,635,2715,8989,12640,1
4962,13568322,29908754,19146744,4,9781846247190.0,2012.0,3.61,14302,17539,131,1797,1750,3986,4039,5967,1
4963,67931,67931,1663237,64,9780552150220.0,2002.0,4.12,11685,21018,1406,265,918,3552,7581,8702,0
4964,2113260,2113260,2118671,35,9780670019630.0,2009.0,4.14,22788,26840,3612,425,1098,4097,9941,11279,0
4965,33569,33569,3200846,43,9780140389660.0,1971.0,3.89,22946,24028,1384,311,1327,6324,8776,7290,0
4966,6164358,6164358,6343668,37,9780307582390.0,2009.0,4.28,23448,26530,1325,189,589,3854,8938,12960,0
4967,10149142,10149142,15047462,32,9780061579040.0,2011.0,3.6,18214,20904,2956,682,1867,6247,8379,3729,1
4968,10907,10907,521767,26,9780060744880.0,2006.0,4.17,18492,18833,678,271,715,3110,6104,8633,0
4969,7147831,7147831,7412679,93,9788252574590.0,2009.0,4.08,7886,20208,2345,373,956,3151,7999,7729,0
4970,8517008,8517008,8586372,48,9780385342320.0,2011.0,4.07,26160,29493,3412,133,556,5507,14136,9161,0
4971,18728,18728,963376,18,9780684804480.0,1994.0,4.2,26004,27103,1107,713,1072,3635,8217,13466,0
4972,414298,414298,3182399,28,9780375701900.0,1997.0,4.02,19358,20378,2118,263,931,3985,8177,7022,0
4973,10739,10739,1209450,54,9780375701960.0,1961.0,3.7,18655,20094,1579,656,2010,5228,7080,5120,0
4974,87346,87346,1616484,240,9780413774030.0,1904.0,3.68,18914,22768,684,597,2154,6703,7892,5422,0
4975,4835838,4835838,4901046,18,9780545052400.0,2009.0,4.18,22339,23427,2132,248,804,4099,7652,10624,0
4976,7329,7329,2961645,122,9780261102160.0,1980.0,3.93,18402,23250,485,211,1245,5737,8781,7276,0
4977,9461872,9461872,14346762,27,9780385521220.0,2011.0,3.9,25849,29366,3796,555,1930,6759,10838,9284,1
4978,349090,349090,1260676,19,9780451452020.0,1989.0,4.03,19773,20281,340,211,819,4365,7675,7211,0
4979,33459,33459,813988,23,9780060735430.0,1994.0,3.75,19901,21556,940,270,1398,6797,8035,5056,0
4980,2501455,2501455,2508820,9,9789953890580.0,1997.0,3.83,16337,16858,1248,635,1413,3913,5041,5856,0
4981,87665,87665,1807543,430,9781600965270.0,1908.0,4.23,18303,21429,1176,481,787,2858,6402,10901,0
4982,426625,426625,1167774,29,9780060542090.0,2005.0,4.15,21619,21741,792,483,1079,3876,5647,10656,0
4983,3692,3692,3266950,100,9780099478420.0,1948.0,3.98,19149,21135,995,275,953,4426,8660,6821,0
4984,21535019,21535019,40863995,65,9781419711890.0,2014.0,4.33,21822,27595,2456,528,896,3526,6724,15921,1
4985,169871,169871,1045176,25,9780152046910.0,1985.0,4.19,27948,29038,546,272,915,5074,9550,13227,0
4986,2029176,2029176,3131078,51,9780316018710.0,2008.0,3.8,20932,22384,1805,487,1470,6164,8220,6043,0
4987,23301545,23301545,41358233,36,9781408859640.0,2014.0,3.9,20889,24708,3642,861,1340,5238,9259,8010,1
4988,18114142,18114142,25441372,12,9780451419910.0,2014.0,4.04,17015,21299,2623,194,729,4017,9377,6982,1
4989,18750,18750,1020574,50,9780452281430.0,1984.0,3.62,20867,23229,778,1274,2728,6361,6126,6740,0
4990,285011,285011,276514,23,9781414310560.0,2000.0,4.32,20278,21499,762,204,542,2891,6428,11434,0
4991,13041934,13041934,18206031,7,9780143417230.0,2011.0,3.31,15668,16172,673,1359,2671,4924,4048,3170,1
4992,3124249,3124249,3155594,33,9780060548930.0,2008.0,3.29,21794,23726,1862,1150,4109,8788,6178,3501,0
4993,43908,43908,1175877,41,9780380720870.0,1994.0,4.02,20847,22141,189,125,736,5071,8953,7256,0
4994,11466,11466,1559134,37,9780802136690.0,1989.0,3.98,19981,21010,1201,257,953,4430,8727,6643,0
4995,3993839,3993839,4039913,30,9780312382860.0,2009.0,3.98,19852,21202,1735,508,1148,4274,7523,7749,0
4996,545951,545951,1457974,107,9780679728890.0,1927.0,3.88,21343,23061,1865,580,1545,5347,8291,7298,0
4997,7942786,7942786,6527880,16,9781841497970.0,2012.0,4.34,28322,34984,2193,96,451,4205,12997,17235,0
4998,17312201,17312201,23976459,16,9781423194550.0,2013.0,4.26,21691,26254,1387,348,690,4023,7989,13204,1
4999,52823,52823,2115103,310,9781854596380.0,1664.0,3.66,21061,24740,565,545,2313,7569,8829,5484,0
5000,4701550,4701550,4765865,24,9780446401050.0,2009.0,4.32,28493,29915,1102,266,690,3868,9459,15632,0
5001,1896346,1896346,1897914,9,9781421514820.0,2004.0,4.11,21210,21266,272,664,1205,3798,5088,10511,0
5002,10400407,10400407,18324025,4,9789953716890.0,2011.0,3.33,16479,17411,2021,1601,2897,4977,3958,3978,1
5003,386234,386234,375913,8,9780307118390.0,1975.0,4.25,22965,22979,114,265,812,4050,5630,12222,0
5004,294047,294047,2492953,46,9780060002500.0,2002.0,4.11,20410,22080,851,203,765,4150,8178,8784,0
5005,46674,46674,1892311,42,9780380810340.0,1980.0,3.95,17065,18208,540,584,1127,3881,5692,6924,0
5006,114184,114184,1553106,80,9780515141400.0,2005.0,3.97,24366,26162,804,252,1220,6393,9565,8732,0
5007,6528,6528,947822,74,9780425210280.0,2005.0,3.67,21668,23681,881,717,2195,7021,8062,5686,0
5008,720298,720298,706540,40,9780894864020.0,1986.0,4.13,18340,19838,737,315,853,3510,6440,8720,0
5009,254308,254308,1192093,288,9781933480090.0,1859.0,4.0,18458,20992,578,493,1299,4018,7052,8130,0
5010,198332,198332,191850,70,9780743426800.0,1994.0,3.96,20297,21678,489,131,688,5425,9017,6417,0
5011,18167006,18167006,25533215,27,9781400069620.0,2014.0,3.75,17657,20318,3322,483,1570,5500,7830,4935,1
5012,6496815,6496815,6688299,39,9780446504130.0,2008.0,4.04,17310,20054,2789,218,733,3803,8585,6715,0
5013,1849,1849,2834249,59,9780446579670.0,2006.0,3.99,18529,20172,959,192,740,4446,8588,6206,0
5014,154423,154423,1612722,73,9780743497300.0,2006.0,3.85,20727,22255,1197,290,1407,6222,7849,6487,0
5015,589979,589979,2960453,36,9780553272120.0,1987.0,4.24,24055,25653,557,181,757,3846,8761,12108,0
5016,688191,688191,674547,35,9780689872370.0,2006.0,3.94,24506,25778,2431,587,1528,5731,8966,8966,0
5017,8534799,8534799,13402106,23,9781439136800.0,2011.0,4.39,28315,30524,1313,179,567,3319,9425,17034,0
5018,7824997,7824997,10872266,63,9780142428700.0,2010.0,3.72,19284,23368,2965,609,1937,6872,7939,6011,0
5019,34072,34072,1315,17,9780224063980.0,2000.0,4.1,17128,19120,1083,664,1163,2855,5391,9047,0
5020,39980,39980,39678,30,9780142300700.0,2000.0,4.1,23310,24350,1635,454,1004,4422,8278,10192,0
5022,4516,4516,1882717,106,9788423648990.0,1999.0,3.99,18260,24929,1976,304,1299,5383,9274,8669,0
5023,7135858,7135858,7399114,46,9781594487580.0,2010.0,3.7,23498,26627,4661,852,2523,7160,9288,6804,0
5024,15054,15054,809754,37,9780679744470.0,1992.0,4.08,18203,19735,1377,344,997,3563,6619,8212,0
5025,7849341,7849341,10966836,42,9781450595990.0,2011.0,4.35,24495,26949,2140,398,938,3294,6616,15703,0
5026,605015,605015,591569,33,9780007203120.0,2009.0,4.01,18310,20671,731,305,1070,4583,6906,7807,0
5027,4591,4591,1987129,44,9780060894080.0,1999.0,4.02,17684,18917,713,422,777,3656,7196,6866,0
5028,53580,53580,52255,15,9780671449020.0,1982.0,4.22,21078,21374,458,281,757,3667,6038,10631,0
5029,112675,112675,108493,45,9780064473620.0,2001.0,3.97,24077,26587,590,400,1362,6431,8864,9530,0
5030,27526,27526,1008407,34,9780842332290.0,2001.0,4.0,19562,20697,272,463,1166,4409,6539,8120,0
5031,18114068,18114068,25441299,31,9781594205000.0,2014.0,3.98,15597,18114,2535,284,843,3662,7575,5750,1
5032,6512140,6512140,4733312,20,9780385733980.0,2009.0,3.65,26259,27233,3602,1693,2996,6374,8229,7941,0
5033,25807,25807,808562,115,9780752861750.0,1934.0,3.81,19416,23168,1559,421,1454,6188,9203,5902,0
5034,6555517,6555517,6549320,36,9780385736850.0,2010.0,3.91,26347,28001,2640,669,1921,6150,9683,9578,0
5035,9530,9530,1267146,33,9780965925080.0,2004.0,4.26,16917,19263,1766,185,419,2485,7204,8970,0
5036,8293938,8293938,13142485,30,9780385907510.0,2010.0,4.02,23298,24791,4041,567,1125,4570,9591,8938,0
5037,77103,77103,74541,58,9780375758780.0,2000.0,3.94,16535,17741,1284,219,867,3990,7401,5264,0
5038,10710392,10710392,15620818,3,9781595144360.0,2012.0,3.72,18375,18377,1508,1062,1779,4481,4964,6091,1
5039,21853628,21853628,41125525,17,9781250010120.0,2015.0,3.72,16765,20212,2497,524,1640,5547,7857,4644,1
5040,16279856,16279856,22380916,46,9780385741390.0,2013.0,3.85,22637,26536,3517,732,2073,6145,9021,8565,1
5041,140278,140278,6490729,233,9781579126930.0,1957.0,3.92,23416,28972,1254,128,923,7844,12209,7868,0
5042,74036,74036,1961195,66,9780749934120.0,1997.0,4.26,25093,29471,983,100,548,4478,10720,13625,0
5043,18373214,18373214,2220355,104,9780345807150.0,1998.0,3.71,14717,22619,1736,176,1252,7439,9864,3888,1
5044,140078,140078,3159799,41,9780425212040.0,2006.0,3.88,27905,31027,1186,190,1340,8731,12451,8315,0
5045,3304,3304,1266827,93,9780060535030.0,2002.0,3.69,15497,22122,1155,635,2134,6280,7515,5558,0
5046,2364284,2364284,14413597,42,9789770915350.0,1959.0,4.1,14860,16847,1938,599,891,2455,5261,7641,0
5047,68497,68497,731674,46,9780345460010.0,2002.0,4.15,20745,23257,1393,245,774,3644,9104,9490,0
5048,23225,23225,3239545,45,9780060751650.0,2003.0,4.15,29460,31368,681,195,998,5959,10981,13235,0
5049,28553,28553,1592020,45,9780689860060.0,1979.0,4.04,25473,27874,429,109,1035,6595,9959,10176,0
5050,9545064,9545064,13472700,34,9780446574460.0,2011.0,3.92,19655,22401,3517,279,1111,5172,9503,6336,1
5051,18646,18646,2351782,60,9780140280560.0,1999.0,3.74,21260,22333,1363,667,1607,6106,8420,5533,0
5052,42692,42692,1437605,42,9780553241600.0,1961.0,4.27,19323,20170,471,90,352,3095,7108,9525,0
5053,11391817,11391817,16323867,4,9780545176870.0,2011.0,3.81,21137,21140,346,1140,1939,4719,5254,8088,1
5054,1330324,1330324,1319808,75,9780719568960.0,2008.0,3.93,15499,18280,2023,317,927,3868,7794,5374,0
5055,99245,99245,858297,47,9780553291000.0,1970.0,4.01,21683,22592,567,178,949,5026,8714,7725,0
5056,18005,18005,1878218,18,9780152018480.0,2003.0,4.07,21554,21612,512,373,1157,4425,6333,9324,0
5057,99208,99208,2803318,39,9780061129770.0,1975.0,4.08,15513,16889,1125,210,732,3053,6325,6569,0
5058,6323821,6323821,6259580,61,9781400063840.0,2009.0,3.74,18441,20676,2592,580,1708,5141,8268,4979,0
5059,10115852,10115852,15013397,24,9780062049640.0,2011.0,3.54,17668,19093,1979,2184,1771,4050,5805,5283,1
5060,9376345,9376345,13673332,23,9780451233190.0,2011.0,4.23,25064,26990,1131,233,892,4496,8183,13186,1
5061,78970,78970,520878,53,9780312933550.0,1985.0,3.9,16502,18434,348,197,784,4850,7478,5125,0
5062,469901,469901,487629,47,9780743482880.0,2000.0,4.07,24753,26801,1306,416,1139,5218,9512,10516,0
5065,1225261,1225261,2906898,75,9780553805550.0,2007.0,4.0,17413,21479,1935,223,926,4516,8859,6955,0
5066,207802,207802,2156005,24,9780060730260.0,2004.0,3.86,20551,20914,1639,505,1491,5255,6759,6904,0
5067,4703450,4703450,4767778,33,9780007273740.0,2009.0,3.93,19620,23753,1321,269,1086,5714,9595,7089,0
5068,210404,210404,321811,74,9780195007770.0,1949.0,4.24,16792,19142,908,184,601,2919,6156,9282,0
5069,895886,895886,1065795,93,9780805072070.0,1940.0,4.16,19100,19661,198,310,814,3632,5564,9341,0
5070,178788,178788,544922,55,9781932100660.0,2001.0,4.21,16485,18454,2165,322,688,2629,5945,8870,0
5071,1013383,1013383,999507,41,9780333710940.0,1999.0,4.47,19609,21214,1083,173,431,2028,5211,13371,0
5072,359,359,809325,55,9780345455290.0,2002.0,3.92,20177,22414,775,183,1163,5791,8425,6852,0
5073,250024,250024,925052,96,9781857987640.0,1956.0,4.08,19032,20949,683,118,704,4298,8026,7803,0
5074,18667307,18667307,26492586,27,9782723495620.0,2012.0,4.43,43490,46108,940,777,1077,4554,10673,29027,1
5075,352262,352262,1484561,89,9780316737370.0,2003.0,3.85,23042,26323,3053,548,1840,6689,9091,8155,0
5076,6753,6753,1221616,53,9780349111890.0,1999.0,3.88,15555,19502,1460,422,1208,4382,7838,5652,0
5077,170619,170619,1493482,71,9781416516730.0,1992.0,3.94,20029,21779,568,147,791,6011,8133,6697,0
5078,4758093,4758093,4822885,30,9780061767590.0,2009.0,3.36,21910,23402,2076,1192,3587,8352,6128,4143,0
5079,6618272,6618272,6812394,47,9781440154230.0,2009.0,3.78,21740,32274,4550,1015,2807,8396,10194,9862,0
5080,43993,43993,5951642,48,9780340686030.0,1999.0,4.17,16853,21316,1344,210,494,3199,8866,8547,0
5081,22680,22680,1704815,16,9780679764410.0,1996.0,3.9,17375,17625,533,495,945,3917,6697,5571,0
5082,11777020,11777020,3609998,101,9780307948690.0,2008.0,3.78,16509,22247,1764,438,1483,6052,8732,5542,0
5083,93793,93793,1366575,56,9780399153360.0,2006.0,4.18,16974,19327,632,178,393,2922,8150,7684,0
5084,243598,243598,2287950,70,9780141023430.0,1949.0,3.92,16494,19833,1380,490,1325,4185,7212,6621,0
5085,22910900,22910900,42475450,40,9781406331160.0,2015.0,3.76,23412,29416,5689,560,2098,8153,11561,7044,1
5086,1933181,1933181,1935630,34,9780345495360.0,2008.0,3.97,20345,21512,1142,263,909,4899,8634,6807,0
5087,16131193,16131193,21956738,21,9781455503250.0,2013.0,3.26,17837,20282,3346,1364,3301,7092,5662,2863,1
5088,184419,184419,195447,548,9780375757910.0,1908.0,3.85,17481,23056,2269,394,1655,5586,8738,6683,0
5089,764903,764903,1925199,82,9780060084610.0,1948.0,3.99,26266,28494,1557,355,1284,6465,10435,9955,0
5090,2198274,2198274,2204022,53,9780446581200.0,2008.0,3.72,21548,23310,2423,443,1799,6746,9163,5159,0
